fecha_venta,año,mes,trimestre,dia_semana,dia_mes,categoria_principal,subcategoria,precio_unitario,cantidad,descuento_porcentaje,precio_con_descuento,ventas_brutas,costo_producto,ganancia_neta,margen_ganancia,region,ciudad,canal_venta,segmento_cliente,metodo_pago,cliente_nuevo,edad_cliente,satisfaccion_cliente,tiempo_entrega_dias,rating_producto,numero_reviews,visitas_web_previas,productos_en_carrito,tiempo_sesion_minutos,clicks_anuncios,veces_visitado_producto,transaction_id
2021-03-16,2021,3,1,2,16,Salud y Belleza,Suplementos,393.38,4,34.94,255.94,1023.77,472.06,551.71,53.89,Noroeste,Querétaro,Tienda Física,VIP,Transferencia,True,23.0,4.1,8.8,3.5,11,10,3,27.1,0,4,TXN006833
2022-05-16,2022,5,2,1,16,Deportes,Fitness,225.55,6,25.29,168.5,1011.02,676.64,334.38,33.07,Este,Guadalajara,Marketplace,VIP,Transferencia,False,18.0,5.0,6.1,4.7,10,9,7,37.5,2,4,TXN006834
2020-07-22,2020,7,3,3,22,Juguetes,Electrónicos,338.69,4,18.39,276.41,1105.64,609.64,495.99,44.86,Noroeste,Juárez,Telefónico,Nuevo,PayPal,False,56.0,2.9,11.4,4.5,5,20,4,4.1,1,2,TXN006835
2023-07-28,2023,7,3,5,28,Deportes,Basketball,305.42,5,31.89,208.02,1040.1,763.54,276.56,26.59,Noroeste,Guadalajara,Telefónico,Estudiante,Transferencia,False,18.0,4.4,5.6,5.0,7,22,3,12.1,2,4,TXN006836
2020-08-26,2020,8,3,3,26,Libros y Medios,No Ficción,207.58,2,29.02,147.34,294.67,249.09,45.58,15.47,Centro,Ciudad de México,Telefónico,Regular,Tarjeta Crédito,False,34.0,3.2,,3.9,6,9,5,21.1,3,9,TXN006837
2023-04-22,2023,4,2,6,22,Juguetes,Construcción,264.82,8,6.46,247.7,1981.62,953.34,1028.28,51.89,Este,Tijuana,Marketplace,VIP,Transferencia,False,104.0,2.4,3.3,3.9,8,21,4,48.2,0,5,TXN006838
2021-07-17,2021,7,3,6,17,Salud y Belleza,Suplementos,110.93,4,4.94,105.45,421.79,133.11,288.68,68.44,Norte,Monterrey,Catálogo,Regular,Efectivo,False,44.0,3.6,2.8,3.0,7,13,3,18.7,1,3,TXN006839
2020-10-28,2020,10,4,3,28,Juguetes,Muñecas,340.31,2,7.07,316.26,632.53,306.28,326.25,51.58,Norte,Torreón,Online,Premium,Transferencia,False,18.0,3.3,4.3,4.0,9,23,3,13.7,1,2,TXN006840
2023-02-15,2023,2,1,3,15,Ropa y Accesorios,Niños,833.53,2,32.65,561.36,1122.72,666.82,455.9,40.61,Centro,Puebla,Marketplace,Estudiante,Tarjeta Débito,True,18.0,4.9,2.3,3.6,9,17,5,17.2,0,4,TXN006841
2021-01-04,2021,1,1,1,4,Hogar y Jardín,Jardín,1082.75,4,5.85,1019.38,4077.54,2598.61,1478.93,36.27,Sureste,Monterrey,Online,Premium,Transferencia,False,18.0,4.6,2.9,4.1,8,9,6,10.0,0,7,TXN006842
2020-02-03,2020,2,1,1,3,Juguetes,Construcción,399.78,4,15.39,338.25,1352.98,719.6,633.38,46.81,Oeste,San Luis Potosí,Catálogo,Regular,PayPal,False,59.0,4.0,3.1,4.3,7,10,3,21.0,3,4,TXN006843
2022-08-29,2022,8,3,1,29,Ropa y Accesorios,Mujer,1947.24,4,37.69,1213.33,4853.31,3115.59,1737.72,35.8,Noreste,San Luis Potosí,Telefónico,Nuevo,Transferencia,False,30.0,3.6,2.5,5.0,8,11,3,14.0,2,6,TXN006844
2020-12-01,2020,12,4,2,1,Libros y Medios,No Ficción,185.52,4,17.2,153.61,614.44,445.25,169.19,27.54,Oeste,Guadalajara,Marketplace,Regular,Efectivo,False,23.0,2.9,4.6,3.5,3,13,5,24.1,1,3,TXN006845
2021-05-10,2021,5,2,1,10,Hogar y Jardín,Jardín,1666.38,3,30.16,1163.72,3491.16,2999.48,491.68,14.08,Norte,Guadalajara,Tienda Física,Premium,PayPal,False,30.0,5.0,3.4,4.9,7,24,6,1.0,2,7,TXN006846
2023-10-14,2023,10,4,6,14,Juguetes,Educativos,112.48,4,7.07,104.53,418.13,202.47,215.66,51.58,Oeste,Torreón,Online,Nuevo,Tarjeta Crédito,False,18.0,2.8,8.5,4.7,10,18,2,16.9,4,3,TXN006847
2023-12-31,2023,12,4,7,31,Electrónicos,Smartphones,210.01,7,12.35,184.08,1288.54,1029.05,259.48,20.14,Noreste,Juárez,Marketplace,VIP,Efectivo,False,38.0,3.2,9.0,,11,16,6,19.1,1,7,TXN006848
2020-12-09,2020,12,4,3,9,Hogar y Jardín,Limpieza,354.32,3,27.03,258.56,775.69,637.78,137.92,17.78,Este,Ciudad de México,Online,Premium,Transferencia,False,42.0,4.0,6.6,4.1,11,18,5,99.8,0,2,TXN006849
2021-06-16,2021,6,2,3,16,Libros y Medios,Música,202.31,3,22.16,157.47,472.41,364.16,108.25,22.91,Norte,Juárez,Online,Premium,Efectivo,True,28.0,,,3.9,4,16,3,57.4,0,4,TXN006850
2023-07-06,2023,7,3,4,6,Salud y Belleza,Perfumes,50.64,3,3.1,49.07,147.2,45.57,101.63,69.04,Centro,Tijuana,Online,Premium,Transferencia,True,32.0,2.9,2.6,4.3,5,11,5,16.6,1,7,TXN006851
2020-09-23,2020,9,3,3,23,Ropa y Accesorios,Joyería,635.46,5,54.93,286.42,1432.09,1270.91,161.17,11.25,Centro,Guadalajara,Tienda Física,Nuevo,Efectivo,True,21.0,4.4,6.4,3.6,7,19,3,17.4,2,2,TXN006852
2023-12-08,2023,12,4,5,8,Ropa y Accesorios,Hombre,883.54,4,58.44,367.2,1468.82,1413.67,55.15,3.75,Sureste,Ciudad de México,Online,VIP,Tarjeta Débito,True,18.0,4.5,2.4,3.6,6,15,5,9.1,1,4,TXN006853
2022-06-06,2022,6,2,1,6,Hogar y Jardín,Limpieza,240.21,1,19.59,193.16,193.16,144.13,49.03,25.39,Noreste,Monterrey,Catálogo,Estudiante,Transferencia,False,23.0,4.1,4.1,3.8,9,14,4,9.8,1,5,TXN006854
2023-02-18,2023,2,1,6,18,Automóviles,Limpieza,465.26,4,15.37,393.75,1574.99,1209.67,365.32,23.2,Centro,Guadalajara,Telefónico,Premium,Transferencia,False,79.0,3.9,,4.5,9,14,3,0.7,3,5,TXN006855
2021-01-24,2021,1,1,7,24,Electrónicos,Cámaras,858.7,2,55.34,383.54,767.07,1202.19,-435.11,-56.72,Este,Puebla,Online,VIP,Efectivo,False,34.0,3.6,5.4,4.4,7,9,2,23.6,2,2,TXN006856
2020-05-24,2020,5,2,7,24,Salud y Belleza,Suplementos,294.54,2,18.51,240.02,480.04,176.73,303.32,63.19,Centro,San Luis Potosí,Tienda Física,VIP,Tarjeta Débito,False,18.0,4.5,3.9,4.9,6,21,3,71.4,3,3,TXN006857
2022-08-29,2022,8,3,1,29,Ropa y Accesorios,Hombre,811.77,4,51.04,397.45,1589.8,1298.83,290.97,18.3,Noreste,León,Tienda Física,Premium,Efectivo,False,82.0,3.2,3.6,5.2,7,18,4,7.3,3,5,TXN006858
2021-12-16,2021,12,4,4,16,Automóviles,Neumáticos,1998.88,6,27.46,1449.91,8699.48,7795.63,903.84,10.39,Oeste,Torreón,Catálogo,Nuevo,Efectivo,False,54.0,3.5,6.6,3.7,11,16,6,13.3,1,3,TXN006859
2020-11-23,2020,11,4,1,23,Juguetes,Muñecas,252.22,2,23.52,192.89,385.79,227.0,158.79,41.16,Norte,Juárez,Telefónico,VIP,Transferencia,False,34.0,3.4,4.6,3.7,5,13,5,19.2,4,3,TXN006860
2020-07-25,2020,7,3,6,25,Hogar y Jardín,Limpieza,929.52,6,6.2,871.89,5231.31,3346.28,1885.04,36.03,Centro,Monterrey,Telefónico,VIP,Transferencia,False,45.0,3.5,3.5,4.8,9,14,6,34.0,0,3,TXN006861
2023-07-15,2023,7,3,6,15,Hogar y Jardín,Cocina,733.01,3,9.62,662.49,1987.48,1319.41,668.06,33.61,Sur,Querétaro,Telefónico,Premium,PayPal,False,77.0,3.9,2.0,3.6,9,10,4,3.8,1,4,TXN006862
2021-08-14,2021,8,3,6,14,Ropa y Accesorios,Mujer,1826.54,3,45.99,986.55,2959.66,2191.85,767.82,25.94,Noroeste,Ciudad de México,Tienda Física,Premium,Efectivo,False,26.0,4.4,13.7,4.0,6,18,5,12.2,4,3,TXN006863
2023-11-07,2023,11,4,2,7,Electrónicos,Smartphones,1858.93,2,29.07,1318.59,2637.18,2602.5,34.67,1.31,Sureste,Querétaro,Catálogo,Nuevo,PayPal,True,38.0,4.4,10.0,5.1,5,14,2,4.2,1,2,TXN006864
2022-05-08,2022,5,2,7,8,Automóviles,Accesorios,1840.79,6,42.52,1058.09,6348.55,7179.09,-830.54,-13.08,Este,Tijuana,Online,Nuevo,Tarjeta Débito,False,18.0,3.3,2.9,4.1,7,19,5,19.7,1,6,TXN006865
2020-06-15,2020,6,2,1,15,Ropa y Accesorios,Calzado,622.48,2,34.95,404.91,809.82,497.99,311.83,38.51,Este,Puebla,Telefónico,Regular,Transferencia,False,23.0,4.0,8.0,4.2,10,8,2,24.0,4,4,TXN006866
2020-03-25,2020,3,1,3,25,Electrónicos,Smartphones,1139.14,3,28.08,819.24,2457.73,2392.2,65.53,2.67,Este,León,Tienda Física,Premium,Tarjeta Crédito,False,35.0,5.0,7.3,3.7,10,14,3,2.5,1,4,TXN006867
2023-11-27,2023,11,4,1,27,Automóviles,Neumáticos,244.79,4,30.56,169.98,679.92,636.45,43.47,6.39,Noreste,León,Telefónico,Nuevo,PayPal,True,35.0,3.4,9.0,4.1,11,8,3,11.9,1,3,TXN006868
2023-02-28,2023,2,1,2,28,Ropa y Accesorios,Calzado,1044.85,4,65.12,364.42,1457.68,1671.76,-214.08,-14.69,Oeste,Tijuana,Catálogo,Regular,Transferencia,True,63.0,4.6,8.9,4.2,7,5,4,22.2,4,3,TXN006869
2023-08-26,2023,8,3,6,26,Salud y Belleza,Suplementos,1584.12,3,7.75,1461.35,4384.04,1425.71,2958.33,67.48,Oeste,San Luis Potosí,Catálogo,Regular,Tarjeta Débito,False,65.0,4.1,6.6,4.4,6,20,2,5.3,4,5,TXN006870
2020-07-13,2020,7,3,1,13,Deportes,Fitness,58.93,7,13.57,50.94,356.57,206.27,150.3,42.15,Noroeste,Tijuana,Online,Estudiante,Transferencia,False,98.0,3.5,4.5,3.8,12,13,4,8.1,2,4,TXN006871
2023-05-07,2023,5,2,7,7,Deportes,Fútbol,452.73,3,21.38,355.95,1067.86,679.09,388.77,36.41,Centro,Torreón,Online,Estudiante,PayPal,False,84.0,4.3,5.5,3.7,13,20,2,9.1,1,7,TXN006872
2020-10-06,2020,10,4,2,6,Ropa y Accesorios,Calzado,1217.12,4,51.62,588.81,2355.25,1947.39,407.85,17.32,Oeste,Guadalajara,Online,Nuevo,Tarjeta Débito,False,18.0,5.0,2.1,2.9,3,11,3,4.6,2,4,TXN006873
2021-04-16,2021,4,2,5,16,Juguetes,Educativos,312.24,3,4.34,298.68,896.04,421.52,474.51,52.96,Centro,San Luis Potosí,Telefónico,Regular,Tarjeta Débito,False,21.0,3.5,4.2,3.9,5,11,7,57.6,4,7,TXN006874
2021-01-09,2021,1,1,6,9,Juguetes,Educativos,702.4,2,39.31,426.3,852.61,632.16,220.45,25.86,Este,Monterrey,Catálogo,Regular,Efectivo,False,36.0,1.5,4.2,4.2,8,22,3,6.3,1,4,TXN006875
2023-08-18,2023,8,3,5,18,Electrónicos,Gaming,708.66,2,8.0,651.94,1303.88,992.13,311.75,23.91,Noroeste,Puebla,Marketplace,VIP,Tarjeta Débito,False,70.0,,6.1,3.3,6,17,5,87.5,0,5,TXN006876
2021-07-31,2021,7,3,6,31,Electrónicos,Auriculares,1152.86,4,37.35,722.25,2889.01,3228.01,-338.99,-11.73,Norte,Puebla,Tienda Física,Regular,Transferencia,True,53.0,2.8,3.4,2.9,8,15,4,4.8,2,10,TXN006877
2021-12-03,2021,12,4,5,3,Salud y Belleza,Cuidado Personal,282.43,4,16.26,236.5,945.98,338.92,607.06,64.17,Centro,San Luis Potosí,Online,Regular,PayPal,False,94.0,3.6,5.5,3.5,7,11,7,0.3,2,6,TXN006878
2020-05-23,2020,5,2,6,23,Ropa y Accesorios,Joyería,1027.67,2,52.64,486.75,973.51,822.14,151.37,15.55,Sureste,San Luis Potosí,Tienda Física,Estudiante,Tarjeta Crédito,False,57.0,4.5,10.7,4.2,13,17,3,0.2,3,7,TXN006879
2020-09-20,2020,9,3,7,20,Hogar y Jardín,Decoración,495.79,5,9.4,449.17,2245.87,1487.38,758.49,33.77,Centro,Ciudad de México,Catálogo,Regular,Tarjeta Débito,True,18.0,3.9,1.5,4.8,16,16,6,4.5,2,3,TXN006880
2022-07-29,2022,7,3,5,29,Automóviles,Limpieza,2259.85,1,3.45,2181.88,2181.88,1468.9,712.97,32.68,Noroeste,Tijuana,Telefónico,Estudiante,Tarjeta Débito,False,32.0,4.3,2.4,,7,13,6,1.0,2,4,TXN006881
2020-07-20,2020,7,3,1,20,Ropa y Accesorios,Calzado,522.54,7,53.41,243.45,1704.18,1463.12,241.07,14.15,Sureste,Monterrey,Marketplace,VIP,PayPal,False,18.0,4.3,9.2,4.6,5,18,4,15.2,2,3,TXN006882
2023-02-23,2023,2,1,4,23,Electrónicos,Gaming,590.22,4,31.03,407.09,1628.36,1652.62,-24.27,-1.49,Oeste,Juárez,Catálogo,VIP,Tarjeta Crédito,False,30.0,4.1,3.1,4.6,8,18,6,35.9,2,7,TXN006883
2021-11-12,2021,11,4,5,12,Juguetes,Construcción,197.89,7,11.61,174.91,1224.39,623.36,601.02,49.09,Centro,Guadalajara,Marketplace,Premium,Tarjeta Crédito,True,18.0,3.1,8.7,5.8,6,13,3,52.0,1,3,TXN006884
2020-10-18,2020,10,4,7,18,Automóviles,Herramientas,1928.35,6,39.63,1164.23,6985.36,7520.56,-535.2,-7.66,Centro,Ciudad de México,Telefónico,Nuevo,Transferencia,False,18.0,4.1,2.2,4.8,5,17,4,24.6,4,4,TXN006885
2021-01-08,2021,1,1,5,8,Ropa y Accesorios,Mujer,585.4,2,28.68,417.5,835.0,468.32,366.68,43.91,Sureste,Torreón,Catálogo,Regular,Efectivo,False,26.0,3.4,,4.6,12,16,5,88.0,3,3,TXN006886
2023-03-08,2023,3,1,3,8,Hogar y Jardín,Limpieza,1219.28,1,33.81,807.0,807.0,731.57,75.43,9.35,Noroeste,Torreón,Tienda Física,Premium,Tarjeta Débito,False,51.0,4.9,8.0,4.6,7,18,3,40.1,1,4,TXN006887
2021-06-19,2021,6,2,6,19,Salud y Belleza,Perfumes,154.34,7,32.57,104.07,728.48,324.11,404.37,55.51,Sureste,Tijuana,Marketplace,VIP,PayPal,False,41.0,3.2,6.8,,12,18,4,10.8,2,6,TXN006888
2022-12-14,2022,12,4,3,14,Deportes,Basketball,1107.39,3,28.8,788.5,2365.51,1661.08,704.43,29.78,Oeste,Juárez,Online,Nuevo,Tarjeta Crédito,True,24.0,4.5,4.2,3.7,11,14,3,76.5,3,4,TXN006889
2020-04-10,2020,4,2,5,10,Hogar y Jardín,Muebles,861.15,4,11.62,761.1,3044.41,2066.76,977.65,32.11,Sur,Tijuana,Telefónico,Regular,Transferencia,False,18.0,2.9,5.9,2.9,8,17,4,3.7,4,4,TXN006890
2020-12-19,2020,12,4,6,19,Electrónicos,Laptops,569.0,4,39.62,343.54,1374.16,1593.21,-219.05,-15.94,Sureste,Tijuana,Telefónico,Regular,PayPal,True,19.0,,9.5,4.0,8,16,2,143.1,1,3,TXN006891
2021-02-23,2021,2,1,2,23,Automóviles,Accesorios,262.77,4,30.47,182.71,730.85,683.2,47.65,6.52,Este,Ciudad de México,Marketplace,Nuevo,Tarjeta Crédito,False,19.0,5.0,,4.3,10,20,5,23.5,0,5,TXN006892
2023-08-20,2023,8,3,7,20,Electrónicos,Smartphones,1207.39,9,39.3,732.9,6596.08,7606.58,-1010.5,-15.32,Norte,Tijuana,Telefónico,VIP,Tarjeta Crédito,False,21.0,3.8,4.1,5.0,2,14,1,6.9,1,3,TXN006893
2023-05-23,2023,5,2,2,23,Salud y Belleza,Cuidado Personal,635.86,3,20.59,504.92,1514.77,572.27,942.5,62.22,Centro,Puebla,Tienda Física,Nuevo,PayPal,True,41.0,3.6,3.5,3.3,7,10,3,2.1,0,4,TXN006894
2023-04-29,2023,4,2,6,29,Ropa y Accesorios,Mujer,390.52,3,34.64,255.23,765.69,468.62,297.07,38.8,Noreste,Ciudad de México,Marketplace,Regular,Efectivo,False,18.0,4.0,6.2,4.8,7,19,4,2.6,1,3,TXN006895
2023-07-04,2023,7,3,2,4,Libros y Medios,eBooks,338.45,6,43.49,191.25,1147.52,1218.43,-70.9,-6.18,Centro,Querétaro,Telefónico,Premium,Efectivo,False,24.0,4.5,2.0,4.7,13,12,3,5.0,0,2,TXN006896
2021-10-28,2021,10,4,4,28,Libros y Medios,Textbooks,65.07,5,29.21,46.06,230.32,195.2,35.12,15.25,Oeste,Torreón,Telefónico,VIP,Tarjeta Débito,False,18.0,4.3,5.9,4.4,7,6,6,88.3,1,4,TXN006897
2022-12-17,2022,12,4,6,17,Electrónicos,Cámaras,1216.58,7,33.48,809.26,5664.85,5961.24,-296.39,-5.23,Centro,Puebla,Tienda Física,Premium,PayPal,False,128.0,3.8,2.6,3.4,9,8,3,0.0,1,5,TXN006898
2021-02-13,2021,2,1,6,13,Juguetes,Electrónicos,1335.0,6,22.96,1028.54,6171.27,3604.5,2566.77,41.59,Oeste,Ciudad de México,Tienda Física,Regular,Efectivo,False,41.0,3.6,7.7,4.0,7,21,2,23.4,3,4,TXN006899
2020-03-03,2020,3,1,2,3,Hogar y Jardín,Limpieza,264.96,7,15.3,224.43,1571.03,1112.82,458.21,29.17,Sur,Puebla,Tienda Física,VIP,Tarjeta Débito,False,25.0,3.1,5.6,3.7,5,14,4,56.1,2,2,TXN006900
2023-04-19,2023,4,2,3,19,Ropa y Accesorios,Joyería,945.76,5,36.23,603.07,3015.35,1891.52,1123.83,37.27,Norte,Ciudad de México,Marketplace,Premium,Tarjeta Débito,False,49.0,3.3,5.6,3.8,11,14,6,8.5,4,4,TXN006901
2022-01-03,2022,1,1,1,3,Deportes,Natación,515.19,1,24.63,388.29,388.29,257.6,130.69,33.66,Oeste,León,Tienda Física,Nuevo,Efectivo,True,72.0,2.8,4.6,3.9,6,13,6,20.1,2,2,TXN006902
2023-06-25,2023,6,2,7,25,Deportes,Natación,361.58,6,6.41,338.41,2030.44,1084.74,945.71,46.58,Noroeste,León,Catálogo,Premium,Transferencia,False,96.0,4.6,5.6,4.6,4,11,5,25.6,4,4,TXN006903
2023-12-27,2023,12,4,3,27,Libros y Medios,Textbooks,158.5,3,33.51,105.39,316.17,285.31,30.87,9.76,Sureste,Guadalajara,Marketplace,VIP,PayPal,True,88.0,3.3,4.7,4.4,7,17,3,29.3,3,3,TXN006904
2020-02-01,2020,2,1,6,1,Juguetes,Muñecas,72.5,3,15.2,61.48,184.45,97.88,86.58,46.94,Sur,Ciudad de México,Catálogo,Nuevo,Transferencia,False,18.0,3.6,6.9,5.2,8,10,5,3.2,2,2,TXN006905
2023-06-05,2023,6,2,1,5,Ropa y Accesorios,Hombre,1796.44,4,30.34,1251.41,5005.65,2874.3,2131.35,42.58,Este,Juárez,Catálogo,Estudiante,Transferencia,False,18.0,4.1,5.3,5.5,9,10,2,17.2,3,3,TXN006906
2022-03-10,2022,3,1,4,10,Hogar y Jardín,Muebles,268.28,6,23.24,205.94,1235.63,965.81,269.83,21.84,Sureste,Monterrey,Online,Nuevo,Transferencia,True,18.0,3.7,4.1,4.9,11,9,5,16.4,2,5,TXN006907
2021-09-09,2021,9,3,4,9,Libros y Medios,Ficción,68.07,4,34.13,44.84,179.34,163.37,15.97,8.91,Sur,León,Catálogo,Estudiante,Efectivo,False,18.0,2.7,4.7,5.1,7,24,2,15.8,3,3,TXN006908
2021-09-24,2021,9,3,5,24,Automóviles,Herramientas,949.8,6,8.45,869.57,5217.42,3704.21,1513.22,29.0,Centro,Puebla,Marketplace,Nuevo,Tarjeta Débito,False,56.0,4.1,1.2,3.9,14,15,5,3.5,2,5,TXN006909
2021-04-07,2021,4,2,3,7,Ropa y Accesorios,Mujer,1907.87,2,42.77,1091.93,2183.86,1526.3,657.57,30.11,Sur,Guadalajara,Tienda Física,Nuevo,Efectivo,False,18.0,3.9,6.0,4.0,8,12,2,10.2,0,4,TXN006910
2021-07-14,2021,7,3,3,14,Libros y Medios,Música,766.56,4,0.53,762.47,3049.88,1839.75,1210.13,39.68,Sureste,Puebla,Online,Premium,Tarjeta Crédito,False,75.0,3.9,4.6,4.3,2,18,6,4.3,1,2,TXN006911
2020-05-08,2020,5,2,5,8,Deportes,Fútbol,487.55,4,11.63,430.86,1723.44,975.1,748.34,43.42,Sureste,Querétaro,Catálogo,Regular,Transferencia,False,25.0,2.4,4.4,4.3,7,15,3,58.8,1,8,TXN006912
2022-12-14,2022,12,4,3,14,Deportes,Outdoor,5.6,4,42.61,3.21,12.85,11.19,1.66,12.88,Oeste,Juárez,Marketplace,Premium,PayPal,False,43.0,5.0,2.0,4.9,7,16,5,33.0,5,2,TXN006913
2021-05-12,2021,5,2,3,12,Libros y Medios,Textbooks,186.88,2,18.25,152.78,305.56,224.26,81.3,26.61,Norte,Ciudad de México,Telefónico,Regular,Tarjeta Crédito,False,18.0,4.6,1.1,3.9,8,12,6,14.2,1,4,TXN006914
2021-03-30,2021,3,1,2,30,Hogar y Jardín,Cocina,978.65,3,7.74,902.89,2708.66,1761.57,947.1,34.97,Centro,Guadalajara,Catálogo,VIP,Efectivo,False,55.0,3.2,2.8,4.3,10,15,4,13.9,1,3,TXN006915
2021-05-31,2021,5,2,1,31,Salud y Belleza,Perfumes,74.24,3,10.05,66.77,200.32,66.81,133.5,66.65,Norte,Juárez,Catálogo,Premium,Transferencia,False,36.0,3.9,2.2,4.3,3,17,4,76.0,2,4,TXN006916
2021-02-03,2021,2,1,3,3,Deportes,Fitness,586.29,4,38.95,357.92,1431.68,1172.57,259.11,18.1,Oeste,León,Marketplace,Regular,Efectivo,False,21.0,1.9,5.4,4.3,4,13,3,1.8,0,4,TXN006917
2021-03-12,2021,3,1,5,12,Automóviles,Accesorios,1473.54,5,46.9,782.39,3911.94,4789.0,-877.06,-22.42,Norte,Juárez,Catálogo,Premium,Tarjeta Crédito,False,26.0,3.9,,3.6,4,20,3,4.8,5,5,TXN006918
2022-08-07,2022,8,3,7,7,Salud y Belleza,Suplementos,130.49,1,11.66,115.28,115.28,39.15,76.13,66.04,Oeste,León,Marketplace,VIP,Transferencia,True,18.0,5.0,1.1,4.0,10,9,4,19.6,2,5,TXN006919
2022-06-18,2022,6,2,6,18,Electrónicos,Smartphones,2700.61,5,32.78,1815.43,9077.14,9452.15,-375.01,-4.13,Sur,San Luis Potosí,Marketplace,VIP,Tarjeta Crédito,True,55.0,3.3,3.8,3.7,11,12,3,24.5,1,1,TXN006920
2020-06-16,2020,6,2,2,16,Hogar y Jardín,Decoración,473.19,4,18.6,385.18,1540.73,1135.65,405.09,26.29,Este,Querétaro,Tienda Física,Regular,Efectivo,False,45.0,3.0,3.2,4.2,3,14,3,31.6,0,8,TXN006921
2021-03-01,2021,3,1,1,1,Salud y Belleza,Cuidado Personal,267.86,3,34.69,174.94,524.83,241.07,283.76,54.07,Noroeste,Juárez,Marketplace,Estudiante,Transferencia,False,71.0,4.2,9.2,4.6,9,13,5,78.6,0,3,TXN006922
2023-08-09,2023,8,3,3,9,Ropa y Accesorios,Mujer,1179.96,4,73.59,311.58,1246.31,1887.93,-641.62,-51.48,Noreste,Monterrey,Marketplace,Estudiante,Efectivo,True,57.0,5.0,13.1,4.0,12,14,5,24.5,2,3,TXN006923
2020-09-21,2020,9,3,1,21,Automóviles,Neumáticos,106.82,3,7.9,98.38,295.14,208.31,86.84,29.42,Noroeste,Monterrey,Catálogo,Nuevo,Tarjeta Débito,False,112.0,3.2,4.3,3.9,11,13,5,98.4,1,6,TXN006924
2022-11-21,2022,11,4,1,21,Automóviles,Audio,1638.67,7,31.96,1114.92,7804.42,7455.94,348.48,4.47,Noroeste,Ciudad de México,Marketplace,Regular,Tarjeta Débito,False,18.0,3.3,7.1,4.4,13,18,5,77.5,0,4,TXN006925
2023-04-15,2023,4,2,6,15,Libros y Medios,Textbooks,357.02,3,12.01,314.13,942.4,642.63,299.77,31.81,Centro,Puebla,Catálogo,VIP,Efectivo,True,18.0,4.5,0.6,,5,12,5,6.8,6,3,TXN006926
2022-12-05,2022,12,4,1,5,Hogar y Jardín,Muebles,43.37,2,38.77,26.55,53.11,52.04,1.07,2.01,Sur,San Luis Potosí,Catálogo,Regular,PayPal,False,22.0,4.0,7.5,3.1,10,17,4,33.3,2,7,TXN006927
2020-03-21,2020,3,1,6,21,Juguetes,Electrónicos,763.85,5,41.06,450.21,2251.04,1718.66,532.38,23.65,Oeste,León,Online,VIP,Efectivo,True,18.0,4.4,11.0,4.6,7,16,5,15.5,4,4,TXN006928
2020-10-09,2020,10,4,5,9,Automóviles,Herramientas,1494.88,3,16.91,1242.1,3726.3,2915.01,811.29,21.77,Centro,Ciudad de México,Tienda Física,Premium,PayPal,False,43.0,,3.5,4.0,4,14,2,5.8,1,3,TXN006929
2022-12-07,2022,12,4,3,7,Salud y Belleza,Suplementos,360.74,7,43.55,203.63,1425.4,757.55,667.85,46.85,Este,Torreón,Tienda Física,Premium,Tarjeta Débito,False,26.0,2.7,4.5,4.5,10,13,3,28.9,3,6,TXN006930
2021-11-25,2021,11,4,4,25,Deportes,Basketball,598.54,5,39.25,363.61,1818.05,1496.35,321.7,17.69,Este,Tijuana,Catálogo,Premium,Tarjeta Crédito,False,42.0,4.9,3.7,4.7,11,10,6,2.4,0,3,TXN006931
2020-06-24,2020,6,2,3,24,Libros y Medios,No Ficción,161.41,4,15.56,136.3,545.19,387.39,157.79,28.94,Sureste,Tijuana,Online,Regular,Tarjeta Crédito,False,19.0,3.2,8.6,3.7,10,19,7,14.6,5,7,TXN006932
2021-03-17,2021,3,1,3,17,Electrónicos,Laptops,1394.82,4,29.33,985.69,3942.74,3905.48,37.26,0.94,Este,Puebla,Catálogo,Estudiante,Tarjeta Débito,False,18.0,2.6,11.6,4.3,6,17,2,42.4,3,5,TXN006933
2021-07-13,2021,7,3,2,13,Juguetes,Muñecas,577.89,5,13.21,501.57,2507.83,1300.26,1207.58,48.15,Sureste,Puebla,Marketplace,Nuevo,Tarjeta Crédito,False,55.0,,3.7,5.0,7,16,5,37.2,4,2,TXN006934
2022-01-17,2022,1,1,1,17,Juguetes,Educativos,1174.04,4,18.5,956.83,3827.32,2113.27,1714.05,44.78,Noreste,Torreón,Marketplace,VIP,Tarjeta Crédito,True,18.0,2.2,2.1,4.2,7,16,2,3.5,0,5,TXN006935
2020-01-13,2020,1,1,1,13,Libros y Medios,Ficción,194.21,6,11.04,172.78,1036.69,699.17,337.51,32.56,Norte,Guadalajara,Marketplace,VIP,Tarjeta Débito,True,18.0,3.2,,4.6,5,14,3,33.3,2,8,TXN006936
2020-02-17,2020,2,1,1,17,Salud y Belleza,Suplementos,375.55,4,8.3,344.4,1377.59,450.66,926.93,67.29,Centro,Ciudad de México,Telefónico,Regular,PayPal,False,38.0,4.6,3.8,4.4,6,12,5,16.9,2,2,TXN006937
2022-08-07,2022,8,3,7,7,Salud y Belleza,Cuidado Personal,191.66,3,10.1,172.3,516.91,172.49,344.42,66.63,Sur,Guadalajara,Tienda Física,Nuevo,Tarjeta Débito,False,22.0,3.8,4.9,3.7,10,20,4,22.3,3,3,TXN006938
